uid;DATE;OLD_TARIF;OLD_PRICE;NEW_TARIF;NEW_PRICE
10173939;19.03.16 12:37;Нет интернета;0;Снова вместе 50;300
10045686;31.01.16 10:12;Нет интернета;0;Специальный 50;250
10137133;29.06.16 9:53;Нет интернета;0;Специальный 70;350
10184826;16.11.16 9:24;Нет интернета;0;Снова вместе 70;350
10125171;02.11.16 10:37;Нет интернета;0;Интернет 2015;399
10174057;26.03.16 14:05;Нет интернета;0;Интернет 2015;399
10176717;13.05.16 10:06;Нет интернета;0;Снова вместе 50;300
10153038;11.02.15 15:15;Нет интернета;0;Интернет;400
10028191;15.03.16 10:14;ПРОСТО Класс 600 ускорение;480;Интернет;400
10174399;26.03.16 11:32;Нет интернета;0;Интернет 2015;399
10155976;27.04.15 21:57;Нет интернета;0;Интернет;400
10174399;20.04.16 8:57;Интернет 2015;399;Нет интернета;0
10099990;24.09.16 11:40;Нет интернета;0;Интернет 1 Гбит;800
10026908;07.05.15 15:18;ПРОСТО Класс 600 плюс;480;Нет интернета;0
10125774;30.01.16 11:40;Нет интернета;0;Специальный 50;250
10133103;07.09.16 10:33;Сёрфинг;300;Снова вместе 50;300
10154724;18.03.15 10:21;Нет интернета;0;Интернет;400
10016596;12.01.17 9:53;Любимый Абонент 70;350;Нет интернета;0
10095036;14.03.14 15:45;Сёрфинг;300;ПРОСТО Класс 600 ускорение;480
10168626;07.12.15 15:23;Нет интернета;0;Интернет 2015;399
10137619;26.01.16 10:15;Нет интернета;0;Снова вместе 50;300
10154418;06.08.15 9:25;Интернет;400;Нет интернета;0
10020819;26.01.16 10:16;Нет интернета;0;Снова вместе 50;300
10027400;25.10.16 9:20;Нет интернета;0;Снова вместе 70;350
10012244;23.10.16 16:27;Интернет;400;Интернет 200 Мбит;449
10133103;01.12.16 10:22;Снова вместе 50;300;Нет интернета;0
10154341;10.03.15 12:36;Нет интернета;0;Интернет;400
10154341;27.07.15 10:52;Интернет;400;Нет интернета;0
10028191;06.10.16 9:08;Интернет;400;Нет интернета;0
10012244;25.10.16 9:22;Интернет 200 Мбит;449;Интернет;400
10178700;02.07.16 10:20;Нет интернета;0;Снова вместе 50;300
10090612;01.06.16 9:21;Интернет 2015;399;Нет интернета;0
10155012;11.05.16 9:19;Интернет;400;Нет интернета;0
10082012;21.03.14 17:34;Нет интернета;0;ПРОСТО Класс 500 ускорение;380
10029627;01.04.16 10:28;Специальный 70;350;Интернет 2015;399
10184826;16.11.16 9:25;Снова вместе 70;350;Интернет 99;399
10185608;03.12.16 12:18;Нет интернета;0;Моно 50;299
10153769;08.10.16 13:24;Нет интернета;0;Снова вместе 70;350
10175431;15.04.16 9:40;Нет интернета;0;Интернет 2015;399
10179894;03.08.16 9:49;Нет интернета;0;Интернет 2015;399
10073427;29.07.15 13:12;ПРОСТО Класс 500 ускорение;380;Нет интернета;0
10068894;12.08.16 9:25;Нет интернета;0;Интернет;400
10029627;01.04.16 10:34;Интернет 2015;399;Специальный 70;350
10092697;29.06.15 14:12;Сёрфинг;300;Нет интернета;0
10105348;29.11.14 14:24;ПРОСТО Класс 500 ускорение;380;Интернет;400
10140667;16.07.15 15:20;ПРОСТО Класс 600 ускорение;480;Нет интернета;0
10127238;22.07.15 11:42;ПРОСТО Класс 500 ускорение;380;Нет интернета;0
10133785;26.03.14 18:12;Нет интернета;0;ПРОСТО Класс 500 ускорение;380
10014306;03.12.16 12:39;Нет интернета;0;Интернет 2015;399
10146369;25.06.15 16:25;Интернет;400;Нет интернета;0
10043592;20.01.16 9:42;Нет интернета;0;Интернет 2015;399
10105348;01.12.16 10:31;Интернет;400;Нет интернета;0
10181715;10.09.16 14:29;Нет интернета;0;Интернет 2015;399
10000213;01.04.14 1:20;ПРОСТО Класс 600 плюс;480;Сёрфинг+;500
10161417;04.08.15 9:40;Снова вместе 50;300;Интернет 2015;399
10085097;10.03.16 10:13;Нет интернета;0;Снова вместе 70;350
10017055;01.04.14 1:20;ПРОСТО Класс 500 ускорение;380;Сёрфинг;300
10177327;27.05.16 10:17;Нет интернета;0;Снова вместе 70;350
10176753;14.05.16 11:26;Нет интернета;0;Снова вместе 70;350
10026231;07.10.14 15:28;Сёрфинг;300;Интернет;400
10184643;12.11.16 11:17;Нет интернета;0;Снова вместе 70;350
10090987;15.10.16 11:52;Нет интернета;0;Интернет 2015;399
10141889;12.03.16 16:24;Нет интернета;0;Интернет 2015;399
10043592;21.01.16 10:14;Интернет 2015;399;Снова вместе 70;350
10172085;09.02.16 10:40;Нет интернета;0;Интернет 2015;399
10175926;26.04.16 12:11;Нет интернета;0;Интернет 2015;399
10179817;02.08.16 10:06;Нет интернета;0;Снова вместе 70;350
10042462;01.04.14 1:20;Сёрфинг;300;ПРОСТО Класс 500 ускорение;380
10179179;16.07.16 14:47;Нет интернета;0;Снова вместе 70;350
10100535;12.01.16 11:56;Нет интернета;0;Снова вместе 50;300
10031255;07.04.16 9:55;Нет интернета;0;Снова вместе 50;300
10079443;01.04.14 1:20;Сёрфинг;300;ПРОСТО Класс 500 ускорение;380
10127238;12.01.16 12:04;Нет интернета;0;Снова вместе 70;350
10174750;02.04.16 12:17;Нет интернета;0;Снова вместе 70;350
10000213;01.04.14 15:08;Сёрфинг+;500;ПРОСТО Класс 600 плюс;480
10183452;16.10.16 11:23;Нет интернета;0;Интернет 2015;399
10184744;15.11.16 9:58;Нет интернета;0;Интернет 2015;399
10066757;03.04.14 12:06;Нет интернета;0;Сёрфинг;300
10134549;07.04.14 11:02;Нет интернета;0;ПРОСТО Класс 500 ускорение;380
10174657;02.04.16 12:28;Нет интернета;0;Интернет 2015;399
10156898;24.04.15 11:55;Нет интернета;0;Интернет;400
10062311;02.08.16 10:09;Нет интернета;0;Специальный 50;250
10167886;25.11.15 12:45;Нет интернета;0;Снова вместе 70;350
10045359;20.01.16 9:46;Нет интернета;0;Снова вместе 50;300
10134821;16.04.14 12:07;Нет интернета;0;ПРОСТО Класс 500 ускорение;380
10156898;01.12.16 10:37;Интернет;400;Нет интернета;0
10181192;01.09.16 10:21;Нет интернета;0;Интернет;400
10066565;22.04.14 11:08;ПРОСТО Класс 500 ускорение;380;ПРОСТО Класс 600 ускорение;480
10074795;27.09.14 16:35;Сёрфинг;300;Интернет;400
10022655;23.11.16 9:32;Нет интернета;0;Снова вместе 70;350
10181014;01.09.16 10:23;Нет интернета;0;Интернет;400
10116650;10.01.16 9:54;Нет интернета;0;Снова вместе 70;350
10135849;28.04.14 19:47;Нет интернета;0;ПРОСТО Класс 600 ускорение;480
10162372;28.02.16 10:50;Нет интернета;0;Снова вместе 50;300
10077277;12.11.16 11:39;Нет интернета;0;Снова вместе 70;350
10074795;20.01.16 9:51;Интернет;400;Нет интернета;0
10020712;01.05.14 0:10;ПРОСТО Класс 500 ускорение;380;Сёрфинг;300
10172622;18.02.16 9:34;Интернет 2015;399;Снова вместе 70;350
10090057;14.12.12 17:49;Нет интернета;0;Сёрфинг;300
10147000;24.07.16 11:02;Снова вместе 70;350;Интернет;400
10131269;01.05.14 0:10;ПРОСТО Класс 500 ускорение;380;Сёрфинг;300
10180425;20.08.16 10:41;Нет интернета;0;Снова вместе 70;350
10090057;01.12.16 10:40;Сёрфинг;300;Нет интернета;0
10177706;04.06.16 14:05;Нет интернета;0;Снова вместе 70;350
10182881;04.10.16 10:20;Нет интернета;0;Интернет 2015;399
10164856;09.07.16 17:55;Интернет 2015;399;Специальный 50;250
10079462;01.11.16 9:47;Нет интернета;0;Интернет 2015;399
10131268;07.05.14 13:47;Нет интернета;0;Сёрфинг;300
10083738;26.03.16 14:39;Нет интернета;0;Снова вместе 70;350
10116763;01.03.16 10:06;Нет интернета;0;Снова вместе 50;300
10149189;23.07.16 11:39;Снова вместе 70;350;Специальный 50;250
10171682;05.02.16 16:13;Нет интернета;0;Снова вместе 70;350
10181339;03.09.16 10:17;Нет интернета;0;Интернет;400
10099878;16.03.13 12:31;Нет интернета;0;Сёрфинг;300
10099297;27.08.16 12:16;Нет интернета;0;Интернет 2015;399
10099878;01.12.16 10:42;Сёрфинг;300;Нет интернета;0
10029351;07.02.16 9:54;Нет интернета;0;Специальный 50;250
10058352;12.01.16 12:20;Нет интернета;0;Снова вместе 50;300
10116233;17.08.16 9:34;Нет интернета;0;Снова вместе 70;350
10174662;01.04.16 10:44;Нет интернета;0;Интернет 2015;399
10170483;12.01.16 12:25;Нет интернета;0;Интернет 2015;399
10140665;18.06.16 15:40;Нет интернета;0;Снова вместе 70;350
10095036;01.06.14 0:10;ПРОСТО Класс 600 ускорение;480;ПРОСТО Класс 500 ускорение;380
10111427;03.02.16 10:27;Нет интернета;0;Специальный 50;250
10132551;19.03.16 12:58;Нет интернета;0;Снова вместе 70;350
10060857;02.11.16 10:40;Нет интернета;0;Снова вместе 70;350
10141571;11.01.17 8:52;Интернет;400;Нет интернета;0
10179820;02.08.16 10:18;Нет интернета;0;Снова вместе 70;350
10090787;09.06.14 10:03;Нет интернета;0;ПРОСТО Класс 500 ускорение;380
10134341;05.01.17 11:15;Нет интернета;0;Интернет 2015;399
10012098;03.07.15 16:45;ПРОСТО Класс 500 ускорение;380;Специальный 50;250
10012098;03.08.15 12:36;Специальный 50;250;Нет интернета;0
10039799;16.06.14 16:20;Нет интернета;0;ПРОСТО Класс 600 ускорение;480
10130202;02.11.16 11:11;Нет интернета;0;Интернет 2015;399
10063179;26.04.16 0:03;ПРОСТО Класс 500 ускорение;380;Любимый Абонент 70;350
10175325;14.04.16 10:33;Нет интернета;0;Снова вместе 50;300
10125213;03.09.16 10:21;Нет интернета;0;Интернет 2015;399
10027015;16.11.16 9:42;Нет интернета;0;Снова вместе 50;300
10125213;10.11.14 19:18;ПРОСТО Класс 600 плюс;480;Интернет;400
10125213;10.07.15 16:07;Интернет;400;Нет интернета;0
10124977;05.03.16 11:25;Нет интернета;0;Интернет 2015;399
10009541;16.06.15 13:51;Интернет;400;Нет интернета;0
10008351;06.05.15 7:02;ПРОСТО Класс 500 ускорение;380;Интернет;400
10145870;22.10.14 13:46;Нет интернета;0;Интернет;400
10145870;29.07.15 13:41;Интернет;400;Нет интернета;0
10186153;13.12.16 10:55;Нет интернета;0;Интернет 2015;399
