UID;REALIP;STTS;TARIF_INT;PRICE_INT;DATE_OFF
10153753;;0;Интернет 2015;399;
10180896;;0;Интернет 2015;399;
10180881;;0;Интернет 2015;399;
10180884;;0;Снова вместе 70;350;
10140667;;0;Специальный 50;250;
10180859;;0;Снова вместе 50;300;
10180819;;0;Интернет 2015;399;
10180854;;0;Интернет 2015;399;
10180885;;0;Интернет 2015;399;
10180846;;0;Интернет 2015;399;
10180831;;0;Интернет 2015;399;
10180886;;0;Снова вместе 50;300;
10180212;;0;Сёрфинг;300;
10180838;;0;Снова вместе 70;350;
10180840;;0;Интернет 2015;399;
10180855;;0;Интернет 2015;399;
10180868;;0;Интернет 2015;399;
10180872;;0;Снова вместе 50;300;
10180860;;0;Интернет 2015;399;
10128007;;0;Снова вместе 50;300;
10180490;;0;Интернет 2015;399;
10053951;;0;Интернет;400;
10063155;;0;Снова вместе 50;300;
10180791;;0;Снова вместе 50;300;
10180348;;0;Снова вместе 70;350;
10180730;;0;Снова вместе 50;300;
10180810;;0;Снова вместе 50;300;
10180417;;0;Специальный 50;250;
10179398;;0;Снова вместе 50;300;
10180237;;0;Интернет 2015;399;
10180723;;0;Служебный 200;200;
10180826;;0;Интернет 2015;399;
10042350;;0;Снова вместе 70;350;
10113647;;0;Снова вместе 70;350;
10032787;;0;Интернет 2015;399;
10180807;;0;Интернет 2015;399;
10180786;;0;Снова вместе 50;300;
10136491;;0;Снова вместе 50;300;
10180803;;0;Снова вместе 70;350;
10180378;;0;Интернет 2015;399;
10180704;;0;Интернет 2015;399;
10180756;;0;Интернет 2015;399;
10173253;;0;Интернет 2015;399;
10180789;;0;Интернет 2015;399;
10180712;;0;Снова вместе 70;350;
10180748;;0;Снова вместе 50;300;
10180811;;0;Снова вместе 70;350;
10180238;;0;Снова вместе 70;350;
10180717;;0;Снова вместе 50;300;
10180670;;0;Интернет 2015;399;
10180679;;0;Интернет 2015;399;
10180484;;0;Интернет 2015;399;
10117844;;0;Интернет 2015;399;
10142350;;0;Снова вместе 70;350;
10022763;;0;Снова вместе 70;350;
10179873;;0;Снова вместе 70;350;
10180058;91.246.116.33;0;Интернет 2015;399;
10180721;;0;Интернет 2015;399;
10180539;;0;Снова вместе 50;300;
10180706;;0;Сёрфинг;300;
10180669;;0;Интернет 2015;399;
10180708;;0;Интернет 2015;399;
10180630;;0;Снова вместе 70;350;
10180725;;0;Снова вместе 50;300;
10180737;;0;Снова вместе 50;300;
10015143;;0;Интернет 2015;399;
10086595;;0;Специальный 50;250;
10180783;;0;Снова вместе 70;350;
10180315;;0;Интернет 2015;399;
10180714;;0;Интернет 2015;399;
10180688;;0;Интернет 2015;399;
10180719;;0;Интернет 2015;399;
10036810;;0;Интернет 2015;399;
10180707;;0;Интернет 2015;399;
10071043;;0;Интернет 2015;399;
10180673;;0;Снова вместе 70;350;
10180381;;0;Снова вместе 70;350;
10180496;;0;Снова вместе 70;350;
10180738;;0;Снова вместе 50;300;
10147784;;0;Снова вместе 70;350;
10180682;;0;Интернет 2015;399;
10090585;;0;Снова вместе 50;300;
10107002;;0;Интернет 2015;399;
10180057;;0;Снова вместе 70;350;
10173647;;0;Снова вместе 70;350;
10180684;;0;Снова вместе 70;350;
10180740;;0;Интернет 2015;399;
10155704;;0;Интернет 2015;399;
10180509;;0;Снова вместе 70;350;
10179786;;0;Снова вместе 70;350;
10180663;;0;Интернет;400;
10180662;;0;Интернет 2015;399;
10180611;;0;Интернет 2015;399;
10144999;;0;Интернет 2015;399;
10180640;;0;Снова вместе 70;350;
10180615;;0;Интернет;400;
10180664;;0;Интернет 2015;399;
10180364;;0;Снова вместе 70;350;
10180628;;0;Снова вместе 70;350;
10180636;;0;Снова вместе 70;350;
10180622;;0;Сёрфинг;300;
10097391;;0;Снова вместе 50;300;
10180605;;0;Снова вместе 50;300;
10180650;;0;Интернет 2015;399;
10180657;;0;Снова вместе 50;300;
10180554;;0;Снова вместе 70;350;
10180633;;0;Интернет 2015;399;
10180351;;0;Интернет 2015;399;
10127810;;0;Снова вместе 50;300;
10076209;;0;Снова вместе 70;350;
10180621;;0;Снова вместе 70;350;
10180526;;0;Интернет 2015;399;
10180352;;0;Снова вместе 70;350;
10180678;;0;Интернет;400;
10112039;;0;Снова вместе 70;350;
10180414;;0;Снова вместе 70;350;
10180372;;0;Снова вместе 50;300;
10180672;;0;Снова вместе 70;350;
10160391;;0;Снова вместе 50;300;
10180631;;0;Интернет;400;
10180056;;0;Снова вместе 70;350;
10180450;;0;Снова вместе 70;350;
10176575;;0;Интернет 2015;399;
10180256;;0;Специальный 50;250;
10180658;;0;Интернет 2015;399;
10180617;;0;Снова вместе 70;350;
10180674;;0;Снова вместе 70;350;
10101282;;0;Снова вместе 50;300;
10180667;;0;Интернет 2015;399;
10133672;;0;Любимый Абонент 70;350;
10180653;;0;Снова вместе 70;350;
10066418;;0;Снова вместе 50;300;
10022904;;0;Интернет 2015;399;
10112636;;0;Интернет 2015;399;
10180651;;0;Интернет 2015;399;
10180659;;0;Интернет;400;
10180647;;0;Интернет;400;
10180637;;0;Снова вместе 70;350;
10180654;;0;Интернет 2015;399;
10061107;;0;Интернет 2015;399;
10140083;;0;Снова вместе 50;300;
10180626;;0;Интернет 2015;399;
10102475;;0;Интернет 2015;399;
10180612;;0;Снова вместе 70;350;
10180601;;0;Снова вместе 50;300;
10180425;;0;Снова вместе 70;350;
10180616;;0;Снова вместе 70;350;
10022200;;0;Интернет 2015;399;
10161562;;0;Снова вместе 70;350;
10180562;;0;Интернет 2015;399;
10180529;;0;Интернет 2015;399;
10128823;;0;Снова вместе 50;300;
10180543;;0;Интернет 2015;399;
10026383;;0;Интернет 200 Мбит;449;
10180532;;0;Интернет 2015;399;
10131866;;0;Снова вместе 50;300;
10042078;;0;Снова вместе 70;350;
10133277;;0;Интернет 2015;399;
10180444;;0;Снова вместе 70;350;
10175615;;0;Снова вместе 70;350;
10180525;;0;Интернет 2015;399;
10180607;;0;Интернет 2015;399;
10180584;;0;Интернет 2015;399;
10180544;;0;Снова вместе 70;350;
10082534;;0;Интернет 2015;399;
10180386;;0;Интернет 2015;399;
10180541;;0;Интернет 2015;399;
10180379;;0;Снова вместе 70;350;
10156212;;0;Снова вместе 50;300;
10072103;;0;Специальный 50;250;
10180538;;0;Интернет 2015;399;
10180133;;0;Снова вместе 50;300;
10042051;;0;Снова вместе 50;300;
10148404;;0;Снова вместе 50;300;
10180347;;0;Специальный 70;350;
10115930;;0;Снова вместе 70;350;
10180542;;0;Интернет 2015;399;
10180555;;0;Интернет 2015;399;
10009217;;0;Интернет 2015;399;
10180528;;0;Снова вместе 50;300;
10180551;;0;Специальный 50;250;
10180553;;0;Интернет 2015;399;
10062802;;0;Снова вместе 70;350;
10128304;;0;Интернет 2015;399;
10057456;;0;Снова вместе 50;300;
10180445;;0;Снова вместе 70;350;
10180439;;0;Снова вместе 50;300;
10180497;;0;Снова вместе 50;300;
10062739;;0;Снова вместе 50;300;
10180194;;0;Снова вместе 50;300;
10180452;;0;Снова вместе 70;350;
10180481;;0;Интернет 2015;399;
10180479;;0;Интернет 2015;399;
10075506;;0;Снова вместе 70;350;
10032694;;0;Интернет;400;
10180485;;0;Снова вместе 50;300;
10180512;;0;Снова вместе 70;350;
10180369;;0;Снова вместе 70;350;
10178699;;0;Снова вместе 50;300;
10180474;;0;Интернет 2015;399;
10180499;;0;Снова вместе 70;350;
10180487;;0;Интернет 2015;399;
10179776;91.192.62.91;0;Интернет 2015;399;
10180477;;0;Снова вместе 70;350;
10180433;;0;Интернет 2015;399;
10172700;;0;Снова вместе 70;350;
10032881;;0;Интернет 2015;399;
10143010;;0;Снова вместе 70;350;
10180422;;0;Снова вместе 50;300;
10180411;;0;Интернет 2015;399;
10180415;;0;Интернет 2015;399;
10179200;;0;Снова вместе 50;300;
10180412;;0;Интернет 2015;399;
10179621;;0;Снова вместе 50;300;
10033062;;0;Интернет 2015;399;
10084573;;0;Снова вместе 70;350;
10180059;;0;Интернет 200 Мбит;449;
10180427;;0;Снова вместе 70;350;
10152095;;0;Снова вместе 70;350;
10180421;;0;Интернет 2015;399;
10064443;;0;Снова вместе 50;300;
10005344;;0;Интернет 2015;399;
10180140;;0;Интернет 200 Мбит;449;
10054983;;0;Специальный 50;250;
10180404;;0;Снова вместе 70;350;
10180420;;0;Снова вместе 70;350;
10180440;;0;Снова вместе 50;300;
10180430;;0;Интернет 2015;399;
10180423;;0;Интернет 2015;399;
10180413;;0;Снова вместе 70;350;
10180166;;0;Интернет 2015;399;
10180426;;0;Снова вместе 50;300;
10180449;;0;Специальный 50;250;
10180431;;0;Интернет 2015;399;
10180405;;0;Снова вместе 70;350;
10180073;;0;Снова вместе 70;350;
10180382;;0;Снова вместе 70;350;
10129148;;0;Интернет 2015;399;
10180383;;0;Интернет 2015;399;
10032171;;0;Интернет 2015;399;
10148378;;0;Снова вместе 50;300;
10178569;;0;Снова вместе 70;350;
10180446;;0;Снова вместе 70;350;
10180436;;0;Интернет 2015;399;
10116233;;0;Снова вместе 70;350;
10030923;;0;Специальный 70;350;
10180267;;0;Снова вместе 70;350;
10068782;;0;Снова вместе 50;300;
10180370;;0;Снова вместе 50;300;
10180344;;0;Интернет 2015;399;
10180380;;0;Интернет 2015;399;
10083000;;0;Интернет 2015;399;
10179999;;0;Снова вместе 70;350;
10056081;;0;Снова вместе 70;350;
10129830;;0;Интернет 2015;399;
10180410;;0;Интернет 2015;399;
10178152;;0;Снова вместе 50;300;
10040563;;0;Снова вместе 70;350;
10119057;;0;Интернет 2015;399;
10180409;;0;Снова вместе 70;350;
10131644;;0;Интернет 2015;399;
10180297;;0;Снова вместе 70;350;
10180408;;0;Снова вместе 50;300;
10180361;;0;Интернет 1 Гбит;800;
10179815;;0;Снова вместе 70;350;
10180349;;0;Интернет 2015;399;
10180359;;0;Снова вместе 50;300;
10178372;;0;Снова вместе 70;350;
10180311;;0;Снова вместе 70;350;
10180247;;0;Интернет 2015;399;
10073760;;0;Снова вместе 50;300;
10180011;;0;Интернет 2015;399;
10180118;;0;Снова вместе 70;350;
10180343;;0;Интернет 2015;399;
10062127;;0;Интернет 2015;399;
10180305;;0;Снова вместе 70;350;
10180354;;0;Снова вместе 70;350;
10180279;;0;Интернет 2015;399;
10136745;;0;Снова вместе 70;350;
10180327;;0;Снова вместе 70;350;
10128408;;0;Снова вместе 70;350;
10180346;;0;Интернет;400;
10180287;;0;Снова вместе 50;300;
10180273;;0;Снова вместе 70;350;
10180281;;0;Интернет 2015;399;
10180309;;0;Снова вместе 70;350;
10180319;;0;Снова вместе 70;350;
10180268;;0;Интернет 2015;399;
10109195;;0;Снова вместе 70;350;
10129408;;0;Снова вместе 70;350;
10180240;;0;Снова вместе 50;300;
10042090;;0;Интернет 2015;399;
10061578;;0;Специальный 50;250;
10180187;;0;Снова вместе 50;300;
10179580;;0;Интернет 2015;399;
10180306;;0;Интернет 2015;399;
10180278;;0;Интернет;400;
10136174;;0;Снова вместе 50;300;
10097139;;0;Снова вместе 70;350;
10090645;;0;Снова вместе 70;350;
10180296;;0;Снова вместе 50;300;
10131548;;0;Снова вместе 50;300;
10180188;;0;Интернет 2015;399;
10180250;;0;Снова вместе 70;350;
10162679;;0;Интернет 2015;399;
10180313;;0;Снова вместе 70;350;
10180245;;0;Интернет 2015;399;
10180314;;0;Интернет 2015;399;
10180320;;0;Интернет 2015;399;
10178389;;0;Снова вместе 70;350;
10141201;;0;Снова вместе 70;350;
10180271;;0;Интернет 2015;399;
10180258;;0;Снова вместе 50;300;
10180291;;0;Интернет 2015;399;
10180317;;0;Интернет 2015;399;
10180293;;0;Снова вместе 70;350;
10180266;;0;Интернет;400;
10180270;;0;Снова вместе 50;300;
10180156;;0;Снова вместе 70;350;
10180199;;0;Усадьба Интернет;800;
10180303;;0;Интернет 2015;399;
10079930;;0;Снова вместе 50;300;
10180232;;0;Интернет 2015;399;
10056772;;0;Интернет 2015;399;
10055538;;0;Снова вместе 70;350;
10180284;;0;Снова вместе 50;300;
10088699;;0;Интернет 2015;399;
10180269;;0;Интернет 2015;399;
